0,0
0,868
0,967
0,1277
0,1326
0,1989
0,1992
0,2498
0,2515
0,2982
0,3120
0,3135
0,3138
0,3140
0,3797
0,4357
0,4991
0,7920
0,7922
0,8165
0,8227
0,8245
0,9275
0,9489
0,9542
0,9557
0,9560
0,10467
0,10780
0,11054
0,11538
0,11875
0,12130
0,12134
0,12430
0,12451
0,12467
0,12470
0,12472
0,12475
0,12505
0,12521
0,12524
0,12584
0,12698
0,12824
0,12940
0,12991
0,13181
0,13187
0,13257
0,13354
0,13450
0,13578
0,13680
0,13709
0,13725
0,13909
0,13914
0,13933
0,13936
0,14239
0,14364
0,14381
0,14431
0,14447
0,14553
0,14556
0,14602
0,14628
0,14644
0,14646
0,14691
0,14813
0,14872
0,14890
0,14893
0,14896
0,14900
0,14902
0,14920
0,14933
0,14944
0,14946
0,14954
0,14956
0,14965
0,14993
0,15197
0,15268
0,15283
0,15514
0,15702
0,15786
0,15802
0,15834
0,15836
0,15839
0,15887
0,15974
0,15977
0,15991
0,15997
0,16083
0,16113
0,16115
0,16124
0,16142
0,16144
0,16219
0,16235
0,16336
0,16356
0,16418
0,16530
0,16532
0,16696
0,16710
0,16725
0,16751
0,16779
0,16865
0,16922
0,16948
0,16962
0,17091
0,17105
0,17147
0,17207
0,17209
0,17224
0,17249
0,17344
0,17414
0,17416
0,17434
0,17440
0,17452
0,17656
0,17716
0,17718
0,17807
0,18042
0,18076
0,18179
0,18545
0,18697
0,18760
0,18838
0,18927
0,18939
0,19060
0,19108
0,19223
0,19464
0,19478
0,19480
0,19490
0,19503
0,19507
0,19569
0,19660
0,19690
0,19692
0,19694
0,19696
0,19781
0,19795
0,19841
0,19923
0,20048
0,20078
0,20080
0,20095
0,20109
0,20113
0,20117
0,20245
0,20340
0,20434
0,20483
0,20625
0,20693
0,20709
0,20771
0,20775
0,20882
0,20965
0,20968
0,21090
0,21092
0,21101
0,21116
0,21153
0,21227
0,21469
0,21513
0,21535
0,21553
0,21567
0,21642
0,21644
0,21680
0,21683
0,21757
0,21781
0,21975
0,22086
0,22088
0,22376
0,22459
0,22642
0,22843
0,22974
0,22995
0,23133
0,23210
0,23228
0,23420
0,23485
0,23617
0,23836
0,23919
0,23937
0,23939
0,23974
0,24140
0,24208
0,24417
0,24734
0,24800
0,24815
0,25187
0,25276
0,25291
0,25535
0,25631
0,25985
0,26046
0,26221
0,26372
0,26712
0,27323
0,28353
0,28356
0,28580
0,29417
0,32048
0,34349
0,34509
0,35533
0,35535
0,36644
0,39842
0,41490
0,41492
0,41968
0,46027
0,46029
0,49544
0,49707
0,49781
0,49895
0,52096
0,52098
0,53794
0,53796
0,57409
0,58340
0,59180
0,61888
0,61890
0,62970
0,68902
0,68916
0,68918
0,68920
0,68924
0,75123
0,75688
0,75744
0,75761
0,76021
0,76023
0,77985
0,79816
0,80673
0,81242
0,81244
0,83503
0,84153
0,86666
0,87199
0,87679
0,87929
0,88182
0,88197
0,88202
0,88204
0,91034
0,92368
0,95164
0,95567
0,96123
0,98333
0,98335
0,99046
0,102889
0,105397
0,109517
0,109519
0,110644
0,111859
0,113489
0,114707
0,114709
0,115351
0,116796
0,117024
0,118103
0,118207
0,118738
0,120592
0,120609
0,120611
0,122578
0,123122
0,123421
0,123442
0,126043
0,126508
0,128256
0,128258
0,128758
0,129058
0,129060
0,129934
0,132222
0,132328
0,132938
0,136257
0,137734
0,137905
0,138240
0,138243
0,138302
0,139479
0,139496
0,139504
0,140301
0,140960
0,142131
0,142133
0,142530
0,142588
0,142591
0,142713
0,143600
0,143661
0,148441
0,148458
0,148723
0,149048
0,149062
0,152442
0,153062
0,155880
0,158141
0,158175
0,159059
0,159569
0,161255
0,163995
0,164324
0,164515
0,164531
0,168518
0,169444
0,169802
0,169885
0,171001
0,171187
0,171346
0,171680
0,172221
0,172236
0,176794
0,177562
0,178807
0,179286
0,179333
0,180389
0,180940
0,181113
0,181218
0,181396
0,181695
0,181710
0,181712
0,182117
0,182747
0,185150
0,185367
0,185566
0,186105
0,186550
0,187241
0,189680
0,189834
0,189852
0,189854
0,190880
0,191177
0,191533
0,191625
0,191923
0,194254
0,194256
0,194964
0,194966
0,196868
0,197369
0,197628
0,198739
0,198918
0,199645
0,201202
0,201288
0,201828
0,202240
0,202242
0,202820
0,204370
0,205085
0,205392
0,205976
0,205991
0,205994
0,208464
0,210180
0,213447
0,213521
0,214721
0,215711
0,216328
0,216704
0,217741
0,218427
0,218568
0,221242
0,224414
0,224519
0,225559
0,226792
0,227400
0,227417
0,227940
0,228516
0,228660
0,228677
0,228679
0,228726
0,229003
0,229018
0,229021
0,229023
0,231727
0,232539
0,232964
0,233280
0,233298
0,235496
0,238564
0,238650
0,239257
0,240988
0,241338
0,241340
0,241872
0,242252
0,242854
0,244159
0,244177
0,244182
0,244445
0,244462
0,246264
0,250779
0,251777
0,251827
0,251829
0,252751
0,252753
0,253441
0,253771
0,253784
0,253788
0,253790
0,253825
0,254352
0,254710
0,254712
0,255488
0,255579
0,257573
0,257962
0,258805
0,259620
0,261059
0,261138
0,265692
0,266935
0,267086
0,267088
0,267438
0,267440
0,268005
0,268233
0,268235
0,269131
0,269748
0,271733
0,272128
0,272144
0,272147
0,272443
0,272457
0,272460
0,272558
0,272560
0,272564
0,274404
0,275712
0,276083
0,276975
0,277051
0,278270
0,279163
0,279466
0,280663
0,280948
0,281491
0,282688
0,283115
0,285990
0,286086
0,286143
0,286717
0,287731
0,287894
0,290462
0,290879
0,290881
0,291092
0,291798
0,292491
0,292612
0,296027
0,296045
0,296048
0,297413
0,297935
0,298353
0,300146
0,300624
0,300644
0,301143
0,301157
0,303116
0,303793
0,304109
0,304111
0,304193
0,304354
0,304371
0,304373
0,305132
0,305195
0,305479
0,306466
0,307776
0,308827
0,310239
0,310393
0,310772
0,311244
0,311300
0,311934
0,314153
0,314169
0,318601
0,319857
0,320351
0,321611
0,322167
0,322183
0,322641
0,322656
0,322659
0,324767
0,325632
0,326977
0,327299
0,328224
0,328226
0,328887
0,329058
0,329154
0,329473
0,329916
0,329951
0,330915
0,330917
0,331804
0,332653
0,332656
0,334768
0,335082
0,335473
0,335489
0,341361
0,341364
0,341646
0,343127
0,343138
0,343154
0,344188
0,344506
0,344947
0,345397
0,345560
0,346229
0,346235
0,346252
0,346374
0,347218
0,348368
0,348411
0,351063
0,351423
0,352247
0,352249
0,354031
0,354980
0,355986
0,356771
0,356773
0,358823
0,359262
0,359959
0,362165
0,362170
0,362331
0,363045
0,363047
0,363210
0,363421
0,363635
0,364035
0,364037
0,365277
0,366559
0,366685
0,366842
0,368613
0,369257
0,370701
0,370724
0,370728
0,370963
0,371195
0,371341
0,371963
0,373034
0,373560
0,373577
0,373718
0,374498
0,376035
0,376056
0,376379
0,376610
0,378706
0,379453
0,383833
0,384238
0,384447
0,384811
0,388673
0,388675
0,389968
0,390741
0,390755
0,393661
0,394223
0,394225
0,394437
0,394705
0,394721
0,394724
0,394806
0,395462
0,397482
0,397632
0,397634
0,398661
0,399034
0,399855
0,399858
0,399860
0,400734
0,400973
0,401157
0,401217
0,401220
0,401402
0,401783
0,401785
0,403931
0,403952
0,405409
0,407539
0,411402
0,411597
0,411662
0,412070
0,412665
0,412667
0,412679
0,412682
0,415731
0,417166
0,417182
0,417187
0,417887
0,418137
0,419464
0,419849
0,419863
0,422476
0,422494
0,422496
0,422585
0,423224
0,424092
0,424655
0,424671
0,425074
0,425076
0,425151
0,427828
0,427929
0,430907
0,432354
0,433442
0,434101
0,437440
0,437820
0,440278
0,440297
0,441824
0,442240
0,442242
0,445145
0,445206
0,445317
0,445320
0,446877
0,448425
0,449516
0,449715
0,450111
0,450418
0,452519
0,453498
0,453513
0,453912
0,453914
0,453929
0,454090
0,455023
0,455029
0,455041
0,455043
0,455280
0,455813
0,456890
0,456951
0,459818
0,459833
0,461923
0,461925
0,464159
0,466073
0,466499
0,466947
0,467230
0,468466
0,470218
0,470221
0,471649
0,473427
0,473444
0,473446
0,473908
0,473923
0,474223
0,474525
0,474709
0,475258
0,475413
0,475855
0,475858
0,476487
0,478485
0,478592
0,479492
0,479979
0,481942
0,482118
0,482719
0,482721
0,483622
0,484640
0,484903
0,487839
0,489819
0,492451
0,494559
0,495440
0,495442
0,495820
0,495822
0,499387
0,501283
0,503798
0,506244
0,508000
0,511149
0,512394
0,512981
0,514178
0,514512
0,516317
0,516585
0,516664
0,518836
0,518838
0,519601
0,520233
0,520433
0,520558
0,522724
0,523475
0,523853
0,524776
0,524846
0,525045
0,525679
0,527785
0,528537
0,530012
0,532067
0,532518
0,532520
0,533037
0,534021
0,534647
0,534650
0,534873
0,535093
0,537707
0,538810
0,539809
0,539811
0,542343
0,542345
0,543041
0,543752
0,545189
0,545475
0,546302
0,546536
0,547389
0,551410
0,554470
0,554473
0,555731
0,556118
0,556120
0,556699
0,557443
0,557488
0,557768
0,562644
0,563187
0,563202
0,563312
0,563900
0,564272
0,564347
0,564634
0,564757
0,565402
0,565714
0,565716
0,565884
0,566656
0,566773
0,566860
0,567038
0,567401
0,567466
0,567767
0,568004
0,568018
0,568021
0,568358
0,568376
0,568379
0,568596
0,568719
0,568733
0,568738
0,568763
0,569326
0,569542
0,569825
0,569961
0,570008
0,570060
0,570070
0,570072
0,570085
0,570089
0,570094
0,570108
0,570125
0,570128
0,570179
0,570215
0,570268
0,570270
0,570335
0,570351
0,570354
0,570356
0,570381
0,570387
0,570533
0,570602
0,570732
0,570745
0,570755
0,570760
0,570771
0,570806
0,570912
0,571038
0,571051
0,571261
0,571443
0,571445
0,571598
0,571606
0,571937
0,572061
0,572180
0,572198
0,572203
0,572205
0,572236
0,572251
0,572382
0,572411
0,572430
0,572553
0,572591
0,572606
0,572609
0,572759
0,572808
0,572971
0,573073
0,573149
0,573411
0,573477
0,573557
0,573699
0,573717
0,573925
0,573942
0,573957
0,574104
0,574106
0,574114
0,574282
0,574404
0,574427
0,574604
0,574910
0,575093
0,575131
0,575142
0,575144
0,575253
0,575350
0,575353
0,575464
0,575466
0,575485
0,575640
0,575820
0,575889
0,575908
0,576000
0,576003
0,576127
0,576146
0,576308
0,576434
0,576540
0,576590
0,576803
0,576877
0,576880
0,576978
0,577092
0,577216
0,577328
0,577341
0,577363
0,577416
0,577419
0,577481
0,577616
0,577791
0,577917
0,577919
0,577932
0,577946
0,577992
0,578073
0,578126
0,578197
0,578267
0,578455
0,578604
0,579384
0,579484
0,579510
0,579524
0,579526
0,579622
0,579864
0,579880
0,579882
0,579884
0,579899
0,579915
0,579935
0,579966
0,580030
0,580193
0,580471
0,580721
0,580723
0,580826
0,580902
0,580969
0,580982
0,581049
0,581070
0,581072
0,581075
0,581078
0,581083
0,581097
0,581112
0,581114
0,581116
0,581314
0,581330
0,581332
0,581356
0,581460
0,581480
0,581562
0,581933
0,582059
0,582398
0,582534
0,582829
0,582845
0,582848
0,583514
0,583517
0,583927
0,584294
0,584309
0,584393
0,585033
0,585048
0,585051
0,585053
0,585650
0,585994
0,586691
0,590047
0,590061
0,590279
0,593905
0,596240
0,596254
0,596269
0,596272
0,596274
0,596277
0,598410
0,600527
0,601459
0,603705
0,604974
0,606293
0,606311
0,607378
0,610782
0,611344
0,613913
0,617129
0,617207
0,617330
0,623724
0,626529
0,627608
0,629058
0,629266
0,631073
0,631862
0,635368
0,637126
0,638013
0,641138
0,641154
0,642341
0,642504
0,643402
0,643902
0,644335
0,644710
0,645165
0,645360
0,646954
0,647036
0,647170
0,647505
0,649741
0,650559
0,652760
0,652887
0,654042
0,656056
0,660033
0,666152
0,667096
0,669611
0,670746
0,671723
0,671725
0,672225
0,672677
0,672966
0,673126
0,674892
0,678585
0,679833
0,680695
0,682712
0,682730
0,683231
0,684367
0,686344
0,688055
0,689351
0,690575
0,691732
0,692401
0,692403
0,693817
0,694765
0,695494
0,695513
0,696111
0,696113
0,696412
0,697966
0,698283
0,698561
0,698865
0,699117
0,700737
0,706794
0,707402
0,711376
0,711952
0,712398
0,713748
0,714421
0,714636
0,718209
0,718227
0,718230
0,718273
0,718900
0,720237
0,721922
0,723614
0,724027
0,724155
0,724925
0,724927
0,728789
0,728926
0,729197
0,730156
0,732550
0,732567
0,732570
0,732750
0,733672
0,733941
0,734400
0,739574
0,739588
0,739590
0,739592
0,744300
0,744304
0,744433
0,744495
0,744510
0,744576
0,745566
0,745836
0,746167
0,746252
0,746738
0,747831
0,751231
0,752475
0,753905
0,756699
0,756701
0,757764
0,757828
0,758334
0,759503
0,761046
0,762785
0,763499
0,763710
0,764356
0,765554
0,767086
0,767582
0,768401
0,768414
0,768417
0,768426
0,768978
0,769842
0,769849
0,769864
0,769866
0,769868
0,769873
0,769893
0,769895
0,773461
0,774988
0,776707
0,776790
0,776968
0,776983
0,776985
0,777900
0,778250
0,778956
0,780767
0,782891
0,782894
0,783493
0,784002
0,785923
0,786457
0,787644
0,788256
0,793464
0,793661
0,793664
0,794135
0,795326
0,796287
0,799645
0,799962
0,801509
0,801566
0,801745
0,804440
0,805446
0,805965
0,806853
0,806856
0,810120
0,810613
0,813471
0,813941
0,816933
0,818455
0,818457
0,820718
0,821822
0,822306
0,822442
0,822460
0,822484
0,822499
0,823321
0,823876
0,824462
0,825197
0,825464
0,825479
0,825481
0,825941
0,826021
0,828704
0,828706
0,828710
0,828853
0,829680
0,829696
0,829699
0,829701
0,830189
0,832448
0,834532
0,836466
0,837573
0,838369
0,838506
0,839918
0,840011
0,840031
0,840036
0,840107
0,841936
0,842056
0,842074
0,842167
0,843253
0,843902
0,845266
0,845556
0,846692
0,846927
0,847045
0,848258
0,848767
0,849394
0,849535
0,850950
0,851148
0,851400
0,853870
0,854620
0,854740
0,854970
0,854988
0,855359
0,856788
0,856790
0,857119
0,862792
0,863908
0,864246
0,864339
0,867234
0,867500
0,867706
0,869154
0,870189
0,871263
0,871532
0,871549
0,871610
0,871740
0,872175
0,872479
0,872481
0,872818
0,873522
0,873916
0,874796
0,874798
0,875077
0,876544
0,876764
0,876766
0,877094
0,877511
0,878909
0,880494
0,880583
0,882811
0,883602
0,884549
0,887586
0,887588
0,887890
0,888610
0,888661
0,888676
0,891045
0,891437
0,896042
0,899222
0,899831
0,899884
0,899886
0,900047
0,901743
0,904108
0,904124
0,904127
0,904968
0,905953
0,906869
0,906889
0,906916
0,909634
0,909637
0,912277
0,912868
0,913010
0,913201
0,915156
0,916083
0,918589
0,920377
0,922596
0,922965
0,923105
0,923193
0,925878
0,927753
0,928624
0,929675
0,930553
0,930555
0,935369
0,936258
0,936272
0,936276
0,937405
0,939802
0,943683
0,944229
0,944854
0,945343
0,945709
0,945728
0,946233
0,946248
0,946250
0,947092
0,948446
0,949026
0,950558
0,950560
0,951449
0,951762
0,952006
0,952050
0,952052
0,952807
0,952860
0,954273
0,955252
0,956735
0,957579
0,958596
0,958906
0,963005
0,964782
0,965374
0,965391
0,965393
0,965722
0,965738
0,965740
0,965743
0,965796
0,967339
0,968509
0,968765
0,969162
0,969166
0,969398
0,970498
0,970500
0,971828
0,971879
0,971933
0,972348
0,972374
0,972505
0,972507
0,972852
0,973885
0,974523
0,975870
0,977763
0,977765
0,978057
0,980146
0,980797
0,982816
0,984071
0,984391
0,986541
0,986543
0,987831
0,988950
0,989249
0,989313
0,989811
0,994720
0,994835
0,998641
0,999259
0,1000172
0,1001587
0,1002585
0,1003299
0,1004616
0,1004618
0,1006958
0,1007715
0,1008043
0,1008960
0,1009913
0,1011903
0,1012326
0,1012328
0,1014178
0,1015271
0,1015948
0,1018727
0,1019112
0,1019845
0,1020001
0,1020796
0,1021214
0,1021228
0,1021230
0,1022434
0,1022672
0,1022674
0,1024250
0,1028202
0,1028254
0,1028866
0,1029911
0,1030210
0,1031767
0,1031784
0,1032007
0,1032654
0,1035854
0,1035856
0,1037711
0,1038025
0,1038570
0,1039396
0,1039398
0,1039781
0,1040192
0,1040421
0,1041664
0,1042120
0,1043864
0,1044667
0,1045434
0,1045905
0,1046682
0,1048602
0,1049337
0,1049399
0,1049699
0,1051190
0,1051192
0,1051194
0,1051434
0,1052010
0,1054497
0,1054499
0,1054919
0,1055158
0,1055449
0,1055801
0,1055814
0,1056834
0,1057212
0,1057215
0,1057340
0,1057411
0,1057562
0,1057689
0,1057906
0,1059203
0,1059205
0,1059259
0,1059702
0,1060827
0,1060912
0,1061043
0,1061046
0,1061521
0,1061847
0,1062025
0,1062333
0,1062609
0,1063522
0,1063550
0,1064159
0,1064480
0,1064591
0,1064727
0,1066453
0,1066758
0,1066760
0,1067124
0,1067139
0,1069454
0,1069467
0,1069470
0,1069473
0,1071959
0,1073339
0,1073531
0,1075203
0,1077581
0,1077586
0,1077803
0,1079337
0,1082775
0,1083305
0,1083423
0,1084562
0,1084715
0,1085028
0,1086361
0,1089215
0,1093163
0,1093166
0,1094144
0,1094146
0,1097582
0,1097584
0,1098900
0,1099767
0,1101989
0,1102005
0,1102008
0,1105401
0,1107447
0,1108741
0,1109132
0,1110691
0,1111252
0,1111634
0,1112141
0,1112645
0,1113276
0,1113292
0,1113921
0,1114033
0,1114998
0,1115015
0,1115017
0,1115417
0,1115446
0,1115994
0,1116498
0,1116644
0,1116660
0,1116663
0,1116665
0,1117652
0,1117666
0,1117717
0,1119230
0,1119246
0,1119287
0,1119835
0,1119837
0,1119851
0,1119853
0,1119856
0,1125064
0,1126468
0,1126592
0,1126762
0,1126816
0,1128128
0,1131259
0,1131525
0,1131527
0,1133368
0,1134306
0,1135808
0,1139237
0,1139303
0,1139661
0,1141428
0,1145256
0,1145995
0,1148543
0,1150307
0,1150321
0,1150578
0,1150991
0,1151359
0,1151378
0,1151638
0,1151783
0,1152443
0,1152751
0,1152860
0,1152866
0,1152878
0,1153837
0,1153995
0,1154182
0,1154259
0,1154278
0,1154280
0,1154465
0,1154510
0,1154795
0,1155013
0,1155142
0,1155706
0,1155709
0,1155790
0,1155933
0,1156162
0,1156164
0,1156513
0,1156527
0,1156530
0,1156915
0,1157104
0,1157234
0,1157290
0,1157303
0,1157763
0,1157929
0,1158065
0,1158155
0,1159030
0,1159881
0,1160212
0,1160227
0,1160230
0,1160233
0,1160736
0,1160738
0,1162638
0,1164040
0,1164054
0,1166344
0,1168310
0,1168326
0,1168330
0,1168998
0,1171579
0,1174404
0,1175782
0,1176748
0,1176892
0,1177151
0,1178464
0,1179396
0,1179916
0,1180712
0,1180714
0,1180921
0,1181290
0,1181962
0,1181978
0,1181980
0,1182633
0,1184259
0,1185182
0,1185606
0,1190420
0,1190436
0,1190439
0,1191533
0,1191552
0,1191554
0,1191604
0,1191608
0,1193693
0,1195069
0,1195310
0,1195327
0,1195566
0,1195974
0,1195991
0,1195993
0,1196639
0,1197121
0,1198581
0,1198583
0,1199819
0,1201263
0,1202212
0,1204058
0,1205039
0,1205175
0,1209075
0,1210999
0,1211676
0,1215015
0,1216556
0,1217202
0,1217727
0,1220002
0,1220387
0,1220987
0,1223713
0,1224327
0,1225400
0,1225533
0,1225951
0,1225953
0,1226171
0,1226185
0,1226188
0,1226656
0,1226658
0,1227023
0,1229445
0,1229784
0,1229786
0,1229858
0,1232889
0,1234758
0,1234839
0,1234854
0,1234856
0,1237809
0,1239435
0,1239483
0,1239503
0,1239928
0,1240760
0,1240763
0,1241801
0,1242475
0,1243981
0,1246301
0,1248529
0,1249200
0,1249587
0,1249826
1,1122
1,1703
1,2552
1,4205
1,4521
1,4523
1,4920
1,5184
1,7418
1,7530
1,7647
1,7725
1,8092
1,8095
1,8805
1,9021
1,9194
1,9541
1,9595
1,10169
1,10779
1,10876
1,10970
1,11399
1,11536
1,11687
1,12124
1,12154
1,12171
1,12237
1,12239
1,12241
1,12483
1,12500
1,12502
1,12584
1,12622
1,12775
1,12825
1,12992
1,13105
1,13148
1,13188
1,13190
1,13255
1,13346
1,13354
1,13464
1,13469
1,13484
1,13700
1,13777
1,13909
1,13924
1,13928
1,13936
1,13987
1,14026
1,14454
1,14458
1,14604
1,14621
1,14623
1,14786
1,14807
1,14896
1,14925
1,14942
1,14954
1,15035
1,15265
1,15268
1,15284
1,15286
1,15288
1,15300
1,15318
1,15407
1,15463
1,15470
1,15487
1,15489
1,15492
1,15494
